rgb,mask,steering
sim_data/RGB\02091.png,sim_data/masks\02091.png,0.0
sim_data/RGB\02092.png,sim_data/masks\02092.png,0.0
sim_data/RGB\02093.png,sim_data/masks\02093.png,0.0
sim_data/RGB\02094.png,sim_data/masks\02094.png,0.0
sim_data/RGB\02095.png,sim_data/masks\02095.png,0.0
sim_data/RGB\02096.png,sim_data/masks\02096.png,0.0
sim_data/RGB\02097.png,sim_data/masks\02097.png,0.0
sim_data/RGB\02098.png,sim_data/masks\02098.png,0.0
sim_data/RGB\02099.png,sim_data/masks\02099.png,-0.0006155604496598244
sim_data/RGB\02100.png,sim_data/masks\02100.png,-0.00031118179322220385
sim_data/RGB\02101.png,sim_data/masks\02101.png,-0.00031118179322220385
sim_data/RGB\02102.png,sim_data/masks\02102.png,-0.0005190677475184202
sim_data/RGB\02103.png,sim_data/masks\02103.png,-0.0006220098002813756
sim_data/RGB\02104.png,sim_data/masks\02104.png,-0.0003670363512355834
sim_data/RGB\02105.png,sim_data/masks\02105.png,0.0012419151607900858
sim_data/RGB\02106.png,sim_data/masks\02106.png,0.0014816271141171455
sim_data/RGB\02107.png,sim_data/masks\02107.png,0.0014816271141171455
sim_data/RGB\02108.png,sim_data/masks\02108.png,0.0011315717129036784
sim_data/RGB\02109.png,sim_data/masks\02109.png,0.000405587867135182
sim_data/RGB\02110.png,sim_data/masks\02110.png,0.0006220098002813756
sim_data/RGB\02111.png,sim_data/masks\02111.png,0.0
sim_data/RGB\02112.png,sim_data/masks\02112.png,0.0
sim_data/RGB\02113.png,sim_data/masks\02113.png,-0.000870533986017108
sim_data/RGB\02114.png,sim_data/masks\02114.png,0.0002485241857357323
sim_data/RGB\02115.png,sim_data/masks\02115.png,0.0
sim_data/RGB\02116.png,sim_data/masks\02116.png,-0.0012311208993196487
sim_data/RGB\02117.png,sim_data/masks\02117.png,-0.0007147158030420542
sim_data/RGB\02118.png,sim_data/masks\02118.png,0.00017573311924934387
sim_data/RGB\02119.png,sim_data/masks\02119.png,-0.0006155604496598244
sim_data/RGB\02120.png,sim_data/masks\02120.png,-0.000890448922291398
sim_data/RGB\02121.png,sim_data/masks\02121.png,-0.0005661552422679961
sim_data/RGB\02122.png,sim_data/masks\02122.png,-0.0008176579140126705
sim_data/RGB\02123.png,sim_data/masks\02123.png,0.000304378685541451
sim_data/RGB\02124.png,sim_data/masks\02124.png,0.0
sim_data/RGB\02125.png,sim_data/masks\02125.png,0.00017573311924934387
sim_data/RGB\02126.png,sim_data/masks\02126.png,0.0
sim_data/RGB\02127.png,sim_data/masks\02127.png,0.0
sim_data/RGB\02128.png,sim_data/masks\02128.png,0.0
sim_data/RGB\02129.png,sim_data/masks\02129.png,-0.000870533986017108
sim_data/RGB\02130.png,sim_data/masks\02130.png,-0.0006220098002813756
sim_data/RGB\02131.png,sim_data/masks\02131.png,-0.0003670363512355834
sim_data/RGB\02132.png,sim_data/masks\02132.png,-0.0012311208993196487
sim_data/RGB\02133.png,sim_data/masks\02133.png,-0.0012311208993196487
sim_data/RGB\02134.png,sim_data/masks\02134.png,0.0
sim_data/RGB\02135.png,sim_data/masks\02135.png,0.0
sim_data/RGB\02136.png,sim_data/masks\02136.png,0.0
sim_data/RGB\02137.png,sim_data/masks\02137.png,0.0
sim_data/RGB\02138.png,sim_data/masks\02138.png,-0.0006155604496598244
sim_data/RGB\02139.png,sim_data/masks\02139.png,0.00017573311924934387
sim_data/RGB\02140.png,sim_data/masks\02140.png,0.0
sim_data/RGB\02141.png,sim_data/masks\02141.png,0.0
sim_data/RGB\02142.png,sim_data/masks\02142.png,0.0
sim_data/RGB\02143.png,sim_data/masks\02143.png,0.0
sim_data/RGB\02144.png,sim_data/masks\02144.png,0.001066182041540742
sim_data/RGB\02145.png,sim_data/masks\02145.png,0.00031118179322220385
sim_data/RGB\02146.png,sim_data/masks\02146.png,0.0005190677475184202
sim_data/RGB\02147.png,sim_data/masks\02147.png,0.0006220098002813756
sim_data/RGB\02148.png,sim_data/masks\02148.png,0.0006220098002813756
sim_data/RGB\02149.png,sim_data/masks\02149.png,0.0003670363512355834
sim_data/RGB\02150.png,sim_data/masks\02150.png,-0.00017573311924934387
sim_data/RGB\02151.png,sim_data/masks\02151.png,0.0
sim_data/RGB\02152.png,sim_data/masks\02152.png,0.0
sim_data/RGB\02153.png,sim_data/masks\02153.png,0.0
sim_data/RGB\02154.png,sim_data/masks\02154.png,0.0
sim_data/RGB\02155.png,sim_data/masks\02155.png,0.00017573311924934387
sim_data/RGB\02156.png,sim_data/masks\02156.png,0.00017573311924934387
sim_data/RGB\02157.png,sim_data/masks\02157.png,0.0
sim_data/RGB\02158.png,sim_data/masks\02158.png,0.0
sim_data/RGB\02159.png,sim_data/masks\02159.png,0.0
sim_data/RGB\02160.png,sim_data/masks\02160.png,0.0
sim_data/RGB\02161.png,sim_data/masks\02161.png,0.0
sim_data/RGB\02162.png,sim_data/masks\02162.png,0.0
sim_data/RGB\02163.png,sim_data/masks\02163.png,0.0
sim_data/RGB\02164.png,sim_data/masks\02164.png,0.0
sim_data/RGB\02165.png,sim_data/masks\02165.png,0.0
sim_data/RGB\02166.png,sim_data/masks\02166.png,0.0
sim_data/RGB\02167.png,sim_data/masks\02167.png,0.0
sim_data/RGB\02168.png,sim_data/masks\02168.png,0.00017573311924934387
sim_data/RGB\02169.png,sim_data/masks\02169.png,0.00017573311924934387
sim_data/RGB\02170.png,sim_data/masks\02170.png,0.0
sim_data/RGB\02171.png,sim_data/masks\02171.png,0.0
sim_data/RGB\02172.png,sim_data/masks\02172.png,0.0
sim_data/RGB\02173.png,sim_data/masks\02173.png,0.0
sim_data/RGB\02174.png,sim_data/masks\02174.png,0.0
sim_data/RGB\02175.png,sim_data/masks\02175.png,0.0
sim_data/RGB\02176.png,sim_data/masks\02176.png,0.0
sim_data/RGB\02177.png,sim_data/masks\02177.png,0.0
sim_data/RGB\02178.png,sim_data/masks\02178.png,0.0
sim_data/RGB\02179.png,sim_data/masks\02179.png,0.0
sim_data/RGB\02180.png,sim_data/masks\02180.png,0.0
sim_data/RGB\02181.png,sim_data/masks\02181.png,0.0
sim_data/RGB\02182.png,sim_data/masks\02182.png,0.0
sim_data/RGB\02183.png,sim_data/masks\02183.png,-0.0006155604496598244
sim_data/RGB\02184.png,sim_data/masks\02184.png,0.00017573311924934387
sim_data/RGB\02185.png,sim_data/masks\02185.png,0.00043982735951431096
sim_data/RGB\02186.png,sim_data/masks\02186.png,0.00043982735951431096
sim_data/RGB\02187.png,sim_data/masks\02187.png,0.0
sim_data/RGB\02188.png,sim_data/masks\02188.png,0.0
sim_data/RGB\02189.png,sim_data/masks\02189.png,0.0
sim_data/RGB\02190.png,sim_data/masks\02190.png,0.0
sim_data/RGB\02191.png,sim_data/masks\02191.png,-0.0006155604496598244
sim_data/RGB\02192.png,sim_data/masks\02192.png,0.00017573311924934387
sim_data/RGB\02193.png,sim_data/masks\02193.png,0.0
sim_data/RGB\02194.png,sim_data/masks\02194.png,0.0
sim_data/RGB\02195.png,sim_data/masks\02195.png,-0.0006155604496598244
sim_data/RGB\02196.png,sim_data/masks\02196.png,-0.00043982735951431096
sim_data/RGB\02197.png,sim_data/masks\02197.png,0.0
sim_data/RGB\02198.png,sim_data/masks\02198.png,0.0
sim_data/RGB\02199.png,sim_data/masks\02199.png,0.0
sim_data/RGB\02200.png,sim_data/masks\02200.png,0.0
sim_data/RGB\02201.png,sim_data/masks\02201.png,0.0
sim_data/RGB\02202.png,sim_data/masks\02202.png,0.0006155604496598244
sim_data/RGB\02203.png,sim_data/masks\02203.png,-0.00017573311924934387
sim_data/RGB\02204.png,sim_data/masks\02204.png,0.0
sim_data/RGB\02205.png,sim_data/masks\02205.png,0.0
sim_data/RGB\02206.png,sim_data/masks\02206.png,0.0
sim_data/RGB\02207.png,sim_data/masks\02207.png,0.0
sim_data/RGB\02208.png,sim_data/masks\02208.png,0.0
sim_data/RGB\02209.png,sim_data/masks\02209.png,0.0
sim_data/RGB\02210.png,sim_data/masks\02210.png,0.0
sim_data/RGB\02211.png,sim_data/masks\02211.png,0.0
sim_data/RGB\02212.png,sim_data/masks\02212.png,0.0
sim_data/RGB\02213.png,sim_data/masks\02213.png,0.0
sim_data/RGB\02214.png,sim_data/masks\02214.png,0.0006155604496598244
sim_data/RGB\02215.png,sim_data/masks\02215.png,0.0006155604496598244
sim_data/RGB\02216.png,sim_data/masks\02216.png,0.0
sim_data/RGB\02217.png,sim_data/masks\02217.png,0.0
sim_data/RGB\02218.png,sim_data/masks\02218.png,0.0
sim_data/RGB\02219.png,sim_data/masks\02219.png,0.0006155604496598244
sim_data/RGB\02220.png,sim_data/masks\02220.png,-0.00017573311924934387
sim_data/RGB\02221.png,sim_data/masks\02221.png,-0.14422507584095
sim_data/RGB\02222.png,sim_data/masks\02222.png,-0.08396043628454208
sim_data/RGB\02223.png,sim_data/masks\02223.png,-0.08396043628454208
sim_data/RGB\02224.png,sim_data/masks\02224.png,-0.05373058468103409
sim_data/RGB\02225.png,sim_data/masks\02225.png,-0.046318333595991135
sim_data/RGB\02226.png,sim_data/masks\02226.png,-0.03822208195924759
sim_data/RGB\02227.png,sim_data/masks\02227.png,-0.027052775025367737
sim_data/RGB\02228.png,sim_data/masks\02228.png,-0.02295653522014618
sim_data/RGB\02229.png,sim_data/masks\02229.png,-0.014735408127307892
sim_data/RGB\02230.png,sim_data/masks\02230.png,-0.014735408127307892
sim_data/RGB\02231.png,sim_data/masks\02231.png,-0.012225802056491375
sim_data/RGB\02232.png,sim_data/masks\02232.png,-0.011204976588487625
sim_data/RGB\02233.png,sim_data/masks\02233.png,-0.010126452893018723
sim_data/RGB\02234.png,sim_data/masks\02234.png,-0.008934288285672665
sim_data/RGB\02235.png,sim_data/masks\02235.png,-0.0073574986308813095
sim_data/RGB\02236.png,sim_data/masks\02236.png,-0.24109892547130585
sim_data/RGB\02237.png,sim_data/masks\02237.png,-0.24109892547130585
sim_data/RGB\02238.png,sim_data/masks\02238.png,-0.17944757640361786
sim_data/RGB\02239.png,sim_data/masks\02239.png,-0.1551569700241089
sim_data/RGB\02240.png,sim_data/masks\02240.png,-0.12960314750671387
sim_data/RGB\02241.png,sim_data/masks\02241.png,-0.08565989881753922
sim_data/RGB\02242.png,sim_data/masks\02242.png,-0.05867155268788338
sim_data/RGB\02243.png,sim_data/masks\02243.png,-0.024187173694372177
sim_data/RGB\02244.png,sim_data/masks\02244.png,-0.015043836086988449
sim_data/RGB\02245.png,sim_data/masks\02245.png,-0.010311301797628403
sim_data/RGB\02246.png,sim_data/masks\02246.png,-0.2946375012397766
sim_data/RGB\02247.png,sim_data/masks\02247.png,-0.2946375012397766
sim_data/RGB\02248.png,sim_data/masks\02248.png,-0.361697793006897
sim_data/RGB\02249.png,sim_data/masks\02249.png,-0.4057875871658325
sim_data/RGB\02250.png,sim_data/masks\02250.png,-0.33898746967315674
sim_data/RGB\02251.png,sim_data/masks\02251.png,-0.346373587846756
sim_data/RGB\02252.png,sim_data/masks\02252.png,-0.26249971985816956
sim_data/RGB\02253.png,sim_data/masks\02253.png,-0.26249971985816956
sim_data/RGB\02254.png,sim_data/masks\02254.png,-0.2693532407283783
sim_data/RGB\02255.png,sim_data/masks\02255.png,-0.2068919837474823
sim_data/RGB\02256.png,sim_data/masks\02256.png,-0.25813835859298706
sim_data/RGB\02257.png,sim_data/masks\02257.png,-0.1791912168264389
sim_data/RGB\02258.png,sim_data/masks\02258.png,-0.151092991232872
sim_data/RGB\02259.png,sim_data/masks\02259.png,-0.2583939731121063
sim_data/RGB\02260.png,sim_data/masks\02260.png,-0.21413494646549225
sim_data/RGB\02261.png,sim_data/masks\02261.png,-0.2729865610599518
sim_data/RGB\02262.png,sim_data/masks\02262.png,-0.23955820500850677
sim_data/RGB\02263.png,sim_data/masks\02263.png,-0.23955820500850677
sim_data/RGB\02264.png,sim_data/masks\02264.png,-0.2225915938615799
sim_data/RGB\02265.png,sim_data/masks\02265.png,-0.2225915938615799
sim_data/RGB\02266.png,sim_data/masks\02266.png,-0.09585932642221451
sim_data/RGB\02267.png,sim_data/masks\02267.png,-0.07612992823123932
sim_data/RGB\02268.png,sim_data/masks\02268.png,-0.08117964118719101
sim_data/RGB\02269.png,sim_data/masks\02269.png,-0.04747696593403816
sim_data/RGB\02270.png,sim_data/masks\02270.png,-0.04971355199813843
sim_data/RGB\02271.png,sim_data/masks\02271.png,-0.025013301521539688
sim_data/RGB\02272.png,sim_data/masks\02272.png,-0.005510727874934673
sim_data/RGB\02273.png,sim_data/masks\02273.png,-0.005510727874934673
sim_data/RGB\02274.png,sim_data/masks\02274.png,0.0010625316062942147
sim_data/RGB\02275.png,sim_data/masks\02275.png,0.0011190581135451794
sim_data/RGB\02276.png,sim_data/masks\02276.png,0.0013800958404317498
sim_data/RGB\02277.png,sim_data/masks\02277.png,-0.002597310347482562
sim_data/RGB\02278.png,sim_data/masks\02278.png,-0.0023433673195540905
sim_data/RGB\02279.png,sim_data/masks\02279.png,-0.00010453100549057126
sim_data/RGB\02280.png,sim_data/masks\02280.png,-0.00010453100549057126
sim_data/RGB\02281.png,sim_data/masks\02281.png,0.0
sim_data/RGB\02282.png,sim_data/masks\02282.png,0.0
sim_data/RGB\02283.png,sim_data/masks\02283.png,0.0006155604496598244
sim_data/RGB\02284.png,sim_data/masks\02284.png,0.0006155604496598244
sim_data/RGB\02285.png,sim_data/masks\02285.png,-0.001754489028826356
sim_data/RGB\02286.png,sim_data/masks\02286.png,-0.001754489028826356
sim_data/RGB\02287.png,sim_data/masks\02287.png,-0.0008502760319970548
sim_data/RGB\02288.png,sim_data/masks\02288.png,-0.0004400774778332561
sim_data/RGB\02289.png,sim_data/masks\02289.png,0.0002485241857357323
sim_data/RGB\02290.png,sim_data/masks\02290.png,-0.000870533986017108
sim_data/RGB\02291.png,sim_data/masks\02291.png,-0.0006220098002813756
sim_data/RGB\02292.png,sim_data/masks\02292.png,-0.0018838399555534124
sim_data/RGB\02293.png,sim_data/masks\02293.png,-0.0008207180653698742
sim_data/RGB\02294.png,sim_data/masks\02294.png,-0.0008207180653698742
sim_data/RGB\02295.png,sim_data/masks\02295.png,0.00017573311924934387
sim_data/RGB\02296.png,sim_data/masks\02296.png,0.0
sim_data/RGB\02297.png,sim_data/masks\02297.png,0.0
sim_data/RGB\02298.png,sim_data/masks\02298.png,0.0
sim_data/RGB\02299.png,sim_data/masks\02299.png,-0.000870533986017108
sim_data/RGB\02300.png,sim_data/masks\02300.png,-0.0006948008667677641
sim_data/RGB\02301.png,sim_data/masks\02301.png,-0.0006948008667677641
sim_data/RGB\02302.png,sim_data/masks\02302.png,-0.0006220098002813756
sim_data/RGB\02303.png,sim_data/masks\02303.png,-0.0006220098002813756
sim_data/RGB\02304.png,sim_data/masks\02304.png,0.0002485241857357323
sim_data/RGB\02305.png,sim_data/masks\02305.png,0.0006155604496598244
sim_data/RGB\02306.png,sim_data/masks\02306.png,0.0006948008667677641
sim_data/RGB\02307.png,sim_data/masks\02307.png,0.0006220098002813756
sim_data/RGB\02308.png,sim_data/masks\02308.png,-0.0002485241857357323
sim_data/RGB\02309.png,sim_data/masks\02309.png,0.0
sim_data/RGB\02310.png,sim_data/masks\02310.png,-0.0006155604496598244
sim_data/RGB\02311.png,sim_data/masks\02311.png,-0.00043982735951431096
sim_data/RGB\02312.png,sim_data/masks\02312.png,0.0010462671052664518
sim_data/RGB\02313.png,sim_data/masks\02313.png,0.0006220098002813756
sim_data/RGB\02314.png,sim_data/masks\02314.png,-0.0011190581135451794
sim_data/RGB\02315.png,sim_data/masks\02315.png,-0.0007618034142069519
sim_data/RGB\02316.png,sim_data/masks\02316.png,-0.0007618034142069519
sim_data/RGB\02317.png,sim_data/masks\02317.png,0.0002485241857357323
sim_data/RGB\02318.png,sim_data/masks\02318.png,0.0002485241857357323
sim_data/RGB\02319.png,sim_data/masks\02319.png,0.0
sim_data/RGB\02320.png,sim_data/masks\02320.png,0.0
sim_data/RGB\02321.png,sim_data/masks\02321.png,0.001479645143263042
sim_data/RGB\02322.png,sim_data/masks\02322.png,0.0007147158030420542
sim_data/RGB\02323.png,sim_data/masks\02323.png,0.0007618034142069519
sim_data/RGB\02324.png,sim_data/masks\02324.png,-0.000304378685541451
sim_data/RGB\02325.png,sim_data/masks\02325.png,-0.0010553877800703049
sim_data/RGB\02326.png,sim_data/masks\02326.png,-0.0007147158030420542
sim_data/RGB\02327.png,sim_data/masks\02327.png,0.000304378685541451
sim_data/RGB\02328.png,sim_data/masks\02328.png,-0.0006155604496598244
sim_data/RGB\02329.png,sim_data/masks\02329.png,-0.00043982735951431096
sim_data/RGB\02330.png,sim_data/masks\02330.png,0.07726456224918365
sim_data/RGB\02331.png,sim_data/masks\02331.png,0.07726456224918365
sim_data/RGB\02332.png,sim_data/masks\02332.png,0.04388897866010666
sim_data/RGB\02333.png,sim_data/masks\02333.png,0.0385873019695282
sim_data/RGB\02334.png,sim_data/masks\02334.png,0.03382136672735214
sim_data/RGB\02335.png,sim_data/masks\02335.png,0.025762207806110382
sim_data/RGB\02336.png,sim_data/masks\02336.png,0.023544348776340485
sim_data/RGB\02337.png,sim_data/masks\02337.png,0.016163239255547523
sim_data/RGB\02338.png,sim_data/masks\02338.png,0.016163239255547523
sim_data/RGB\02339.png,sim_data/masks\02339.png,0.10818775743246078
sim_data/RGB\02340.png,sim_data/masks\02340.png,0.08587359637022018
sim_data/RGB\02341.png,sim_data/masks\02341.png,0.07774349302053452
sim_data/RGB\02342.png,sim_data/masks\02342.png,0.12755373120307922
sim_data/RGB\02343.png,sim_data/masks\02343.png,0.2157670110464096
sim_data/RGB\02344.png,sim_data/masks\02344.png,0.1778714954853058
sim_data/RGB\02345.png,sim_data/masks\02345.png,0.16210396587848663
sim_data/RGB\02346.png,sim_data/masks\02346.png,0.3121039867401123
sim_data/RGB\02347.png,sim_data/masks\02347.png,0.28218576312065125
sim_data/RGB\02348.png,sim_data/masks\02348.png,0.2759301960468292
sim_data/RGB\02349.png,sim_data/masks\02349.png,0.34222733974456787
sim_data/RGB\02350.png,sim_data/masks\02350.png,0.2880030572414398
sim_data/RGB\02351.png,sim_data/masks\02351.png,0.3261118233203888
sim_data/RGB\02352.png,sim_data/masks\02352.png,0.373736172914505
sim_data/RGB\02353.png,sim_data/masks\02353.png,0.39460286498069763
sim_data/RGB\02354.png,sim_data/masks\02354.png,0.43142735958099365
sim_data/RGB\02355.png,sim_data/masks\02355.png,0.35126057267189026
sim_data/RGB\02356.png,sim_data/masks\02356.png,0.3977448642253876
sim_data/RGB\02357.png,sim_data/masks\02357.png,0.5100583434104919
sim_data/RGB\02358.png,sim_data/masks\02358.png,0.3614596128463745
sim_data/RGB\02359.png,sim_data/masks\02359.png,0.3541995584964752
sim_data/RGB\02360.png,sim_data/masks\02360.png,0.36860892176628113
sim_data/RGB\02361.png,sim_data/masks\02361.png,0.29149800539016724
sim_data/RGB\02362.png,sim_data/masks\02362.png,0.23909901082515717
sim_data/RGB\02363.png,sim_data/masks\02363.png,0.14720888435840607
sim_data/RGB\02364.png,sim_data/masks\02364.png,0.161796435713768
sim_data/RGB\02365.png,sim_data/masks\02365.png,0.08327623456716537
sim_data/RGB\02366.png,sim_data/masks\02366.png,0.06384752690792084
sim_data/RGB\02367.png,sim_data/masks\02367.png,0.02244817093014717
sim_data/RGB\02368.png,sim_data/masks\02368.png,0.0045301467180252075
sim_data/RGB\02369.png,sim_data/masks\02369.png,0.0045301467180252075
sim_data/RGB\02370.png,sim_data/masks\02370.png,0.0009756769286468625
sim_data/RGB\02371.png,sim_data/masks\02371.png,0.000933545408770442
sim_data/RGB\02372.png,sim_data/masks\02372.png,0.0005389827420003712
sim_data/RGB\02373.png,sim_data/masks\02373.png,-0.000304378685541451
sim_data/RGB\02374.png,sim_data/masks\02374.png,0.000870533986017108
sim_data/RGB\02375.png,sim_data/masks\02375.png,0.0006220098002813756
sim_data/RGB\02376.png,sim_data/masks\02376.png,0.0006220098002813756
sim_data/RGB\02377.png,sim_data/masks\02377.png,0.0008176579140126705
sim_data/RGB\02378.png,sim_data/masks\02378.png,-0.000304378685541451
sim_data/RGB\02379.png,sim_data/masks\02379.png,-0.000304378685541451
sim_data/RGB\02380.png,sim_data/masks\02380.png,0.0
sim_data/RGB\02381.png,sim_data/masks\02381.png,0.0
sim_data/RGB\02382.png,sim_data/masks\02382.png,0.0
sim_data/RGB\02383.png,sim_data/masks\02383.png,0.0
sim_data/RGB\02384.png,sim_data/masks\02384.png,0.0
sim_data/RGB\02385.png,sim_data/masks\02385.png,0.0
sim_data/RGB\02386.png,sim_data/masks\02386.png,0.00043982735951431096
sim_data/RGB\02387.png,sim_data/masks\02387.png,0.00043982735951431096
sim_data/RGB\02388.png,sim_data/masks\02388.png,0.0003670363512355834
sim_data/RGB\02389.png,sim_data/masks\02389.png,-0.00017573311924934387
sim_data/RGB\02390.png,sim_data/masks\02390.png,0.0006155604496598244
sim_data/RGB\02391.png,sim_data/masks\02391.png,0.00043982735951431096
sim_data/RGB\02392.png,sim_data/masks\02392.png,-0.00017573311924934387
sim_data/RGB\02393.png,sim_data/masks\02393.png,0.0006155604496598244
sim_data/RGB\02394.png,sim_data/masks\02394.png,-0.00017573311924934387
sim_data/RGB\02395.png,sim_data/masks\02395.png,-0.00017573311924934387
sim_data/RGB\02396.png,sim_data/masks\02396.png,-0.0007912935689091682
sim_data/RGB\02397.png,sim_data/masks\02397.png,0.00017573311924934387
sim_data/RGB\02398.png,sim_data/masks\02398.png,-0.0006155604496598244
sim_data/RGB\02399.png,sim_data/masks\02399.png,-0.0006948008667677641
sim_data/RGB\02400.png,sim_data/masks\02400.png,-0.0003670363512355834
sim_data/RGB\02401.png,sim_data/masks\02401.png,-0.00043982735951431096
sim_data/RGB\02402.png,sim_data/masks\02402.png,0.0
sim_data/RGB\02403.png,sim_data/masks\02403.png,0.0
sim_data/RGB\02404.png,sim_data/masks\02404.png,0.007236911915242672
sim_data/RGB\02405.png,sim_data/masks\02405.png,0.0050537968054413795
sim_data/RGB\02406.png,sim_data/masks\02406.png,0.003397426102310419
sim_data/RGB\02407.png,sim_data/masks\02407.png,0.003397426102310419
sim_data/RGB\02408.png,sim_data/masks\02408.png,-0.000745572498999536
sim_data/RGB\02409.png,sim_data/masks\02409.png,-0.000745572498999536
sim_data/RGB\02410.png,sim_data/masks\02410.png,0.0
sim_data/RGB\02411.png,sim_data/masks\02411.png,0.09966915845870972
sim_data/RGB\02412.png,sim_data/masks\02412.png,0.0770343765616417
sim_data/RGB\02413.png,sim_data/masks\02413.png,0.051657188683748245
sim_data/RGB\02414.png,sim_data/masks\02414.png,0.037045784294605255
sim_data/RGB\02415.png,sim_data/masks\02415.png,0.016148025169968605
sim_data/RGB\02416.png,sim_data/masks\02416.png,0.011406288482248783
sim_data/RGB\02417.png,sim_data/masks\02417.png,0.005016735289245844
sim_data/RGB\02418.png,sim_data/masks\02418.png,0.00377095490694046
sim_data/RGB\02419.png,sim_data/masks\02419.png,0.10012050718069077
sim_data/RGB\02420.png,sim_data/masks\02420.png,0.0652380883693695
sim_data/RGB\02421.png,sim_data/masks\02421.png,0.0652380883693695
sim_data/RGB\02422.png,sim_data/masks\02422.png,0.09924811869859695
sim_data/RGB\02423.png,sim_data/masks\02423.png,0.08015896379947662
sim_data/RGB\02424.png,sim_data/masks\02424.png,0.14572668075561523
sim_data/RGB\02425.png,sim_data/masks\02425.png,0.10333551466464996
sim_data/RGB\02426.png,sim_data/masks\02426.png,0.08759705722332001
sim_data/RGB\02427.png,sim_data/masks\02427.png,0.13543333113193512
sim_data/RGB\02428.png,sim_data/masks\02428.png,0.06572187691926956
sim_data/RGB\02429.png,sim_data/masks\02429.png,0.128239244222641
sim_data/RGB\02430.png,sim_data/masks\02430.png,0.128239244222641
sim_data/RGB\02431.png,sim_data/masks\02431.png,0.06090763583779335
sim_data/RGB\02432.png,sim_data/masks\02432.png,0.12734811007976532
sim_data/RGB\02433.png,sim_data/masks\02433.png,0.09797647595405579
sim_data/RGB\02434.png,sim_data/masks\02434.png,0.06323259323835373
sim_data/RGB\02435.png,sim_data/masks\02435.png,0.12925639748573303
sim_data/RGB\02436.png,sim_data/masks\02436.png,0.09306823462247849
sim_data/RGB\02437.png,sim_data/masks\02437.png,0.07788971811532974
sim_data/RGB\02438.png,sim_data/masks\02438.png,0.12946319580078125
sim_data/RGB\02439.png,sim_data/masks\02439.png,0.06415412575006485
sim_data/RGB\02440.png,sim_data/masks\02440.png,0.06415412575006485
sim_data/RGB\02441.png,sim_data/masks\02441.png,0.11633417010307312
sim_data/RGB\02442.png,sim_data/masks\02442.png,0.08682571351528168
sim_data/RGB\02443.png,sim_data/masks\02443.png,0.1466170847415924
sim_data/RGB\02444.png,sim_data/masks\02444.png,0.11141184717416763
sim_data/RGB\02445.png,sim_data/masks\02445.png,0.09212841093540192
sim_data/RGB\02446.png,sim_data/masks\02446.png,0.07138969004154205
sim_data/RGB\02447.png,sim_data/masks\02447.png,0.12681987881660461
sim_data/RGB\02448.png,sim_data/masks\02448.png,0.06276990473270416
sim_data/RGB\02449.png,sim_data/masks\02449.png,0.12776321172714233
sim_data/RGB\02450.png,sim_data/masks\02450.png,0.0971105769276619
sim_data/RGB\02451.png,sim_data/masks\02451.png,0.06605779379606247
sim_data/RGB\02452.png,sim_data/masks\02452.png,0.13186348974704742
sim_data/RGB\02453.png,sim_data/masks\02453.png,0.09621892124414444
sim_data/RGB\02454.png,sim_data/masks\02454.png,0.07847893238067627
sim_data/RGB\02455.png,sim_data/masks\02455.png,0.09828593581914902
sim_data/RGB\02456.png,sim_data/masks\02456.png,0.09828593581914902
sim_data/RGB\02457.png,sim_data/masks\02457.png,0.16862568259239197
sim_data/RGB\02458.png,sim_data/masks\02458.png,0.16862568259239197
sim_data/RGB\02459.png,sim_data/masks\02459.png,0.08331466466188431
sim_data/RGB\02460.png,sim_data/masks\02460.png,0.08331466466188431
sim_data/RGB\02461.png,sim_data/masks\02461.png,0.05673879384994507
sim_data/RGB\02462.png,sim_data/masks\02462.png,0.01689612865447998
sim_data/RGB\02463.png,sim_data/masks\02463.png,0.006407416425645351
sim_data/RGB\02464.png,sim_data/masks\02464.png,0.08950547873973846
sim_data/RGB\02465.png,sim_data/masks\02465.png,0.06732884794473648
sim_data/RGB\02466.png,sim_data/masks\02466.png,0.05271975323557854
sim_data/RGB\02467.png,sim_data/masks\02467.png,0.03378653898835182
sim_data/RGB\02468.png,sim_data/masks\02468.png,0.020001443102955818
sim_data/RGB\02469.png,sim_data/masks\02469.png,0.010934896767139435
sim_data/RGB\02470.png,sim_data/masks\02470.png,0.005498068407177925
sim_data/RGB\02471.png,sim_data/masks\02471.png,0.0860784500837326
sim_data/RGB\02472.png,sim_data/masks\02472.png,0.045289549976587296
sim_data/RGB\02473.png,sim_data/masks\02473.png,0.029693245887756348
sim_data/RGB\02474.png,sim_data/masks\02474.png,0.018438462167978287
sim_data/RGB\02475.png,sim_data/masks\02475.png,0.006465350743383169
sim_data/RGB\02476.png,sim_data/masks\02476.png,0.006465350743383169
sim_data/RGB\02477.png,sim_data/masks\02477.png,0.0028720502741634846
sim_data/RGB\02478.png,sim_data/masks\02478.png,0.08370561897754669
sim_data/RGB\02479.png,sim_data/masks\02479.png,0.06537842750549316
sim_data/RGB\02480.png,sim_data/masks\02480.png,0.0459076426923275
sim_data/RGB\02481.png,sim_data/masks\02481.png,0.02694450505077839
sim_data/RGB\02482.png,sim_data/masks\02482.png,0.013921262696385384
sim_data/RGB\02483.png,sim_data/masks\02483.png,0.006120267324149609
sim_data/RGB\02484.png,sim_data/masks\02484.png,0.08488292992115021
sim_data/RGB\02485.png,sim_data/masks\02485.png,0.06509222835302353
